mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_reg__l1_ratio,param_reg__random_state,params,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score
0.21679604053497314,0.07973206043243408,0.07132792472839355,0.004832029342651367,0.5,42,"{'reg__l1_ratio': 0.5, 'reg__random_state': 42}",-132905.779492584,-114910.39104183746,-123908.08526721073,8997.69422537327,1
